Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"66 Abbeyfield, Milltown, Milltown, Dublin 6, D06X7K3","€425,000",2 Bed,1 Bath,Apartment,C2,D06 X7K3,€405,Mullery O'Gara Estate Agents,Pat Mullery,"Sold, €471,000, Fri Aug 23 2024; Sale Agreed, €425,000, Wed Apr 17 2024; Relisted, €425,000, Tue Feb 27 2024; Unlisted, €425,000, Mon Feb 12 2024; Created, €425,000, Tue Nov 14 2023",https://mynest.ie/listing/105028/Dublin/66-abbeyfield-milltown-milltown-dublin-6-d06x7k3
"Ard Nua Newtownpark Avenue Blackrock, Blackrock, Co. Dublin","€860,000",--,--,Semi-D,C2,A94 Y6W6,€855,Lisney Sotheby's International Realty (Blackrock),John O'Sullivan,"Sold, €871,000, Fri Aug 23 2024; Sale Agreed, €860,000, Wed Feb 07 2024; Created, €860,000, Fri Oct 13 2023",https://mynest.ie/listing/100630/Dublin/ard-nua-newtownpark-avenue-blackrock-blackrock-co-dublin
"Ard Nua Newtownpark Avenue Blackrock, Blackrock, Co. Dublin, A94Y6W6","€850,000",5 Bed,2 Bath,Semi-D,C2,A94 Y6W6,€855,Lisney Sotheby's International Realty (Blackrock),Ian Chandler,"Sold, €871,000, Fri Aug 23 2024; Sale Agreed, €850,000, Thu Jul 18 2024; Created, €850,000, Wed May 01 2024",https://mynest.ie/listing/128146/Dublin/ard-nua-newtownpark-avenue-blackrock-blackrock-co-dublin-a94y6w6
"35 Coultry Avenue, Santry Avenue, Ballymun, Dublin 9, D09F252","€325,000",3 Bed,1 Bath,Terrace,D2,D09 F252,€315,Smith & Butler Estates,Jamie Taylor,"Sold, €345,000, Fri Aug 23 2024; Sale Agreed, €325,000, Fri Jul 19 2024; Created, €325,000, Wed Apr 17 2024",https://mynest.ie/listing/125608/Dublin/35-coultry-avenue-santry-avenue-ballymun-dublin-9-d09f252
"4A Old Street, Malahide, Co. Dublin","€895,000",4 Bed,4 Bath,Apartment,D1,K36 TH22,€945,"Brophy Estates, Auctioneers and Estate Agents",John Brophy Assoc. SCSI RICS,"Sold, €940,000, Thu Aug 22 2024; Sale Agreed, €895,000, Fri Jan 12 2024; Created, €895,000, Wed Oct 18 2023",https://mynest.ie/listing/101341/Dublin/4a-old-street-malahide-co-dublin
"Apartment 28, Howth Lodge, Howth, Dublin 13, D13VE20","€595,000",2 Bed,2 Bath,Apartment,C1,D13 VE20,€585,Gallagher Quigley,Conor Gallagher,"Sold, €565,000, Thu Aug 22 2024; Unlisted, €595,000, Wed Aug 28 2024; Relisted, €595,000, Sun Aug 18 2024; Sale Agreed, €595,000, Wed Jul 17 2024; Price Drop, €595,000, Fri Jun 14 2024; Relisted, €650,000, Tue Apr 02 2024; Unlisted, €650,000, Fri Mar 22 2024; Created, €650,000, Mon Sep 18 2023",
"11 Stonecroft, Shanganagh Road, Killiney, Co. Dublin, A96EH56","€485,000",3 Bed,3 Bath,Duplex,B3,A96 EH56,€495,DNG Dun Laoghaire,David Dobbs,"Sold, €450,000, Thu Aug 22 2024; Sale Agreed, €485,000, Wed May 29 2024; Relisted, €485,000, Fri May 03 2024; Sale Agreed, €485,000, Fri Apr 26 2024; Created, €485,000, Fri Mar 22 2024",https://mynest.ie/listing/121710/Dublin/11-stonecroft-shanganagh-road-killiney-co-dublin-a96eh56
"59 Collins Park, D09 K5P5, Beaumont, Dublin 9, D09K5P5","€420,000",3 Bed,1 Bath,End of Terrace,E2,D09 K5P5,€405,Quillsen Fairview,Paul Menton,"Sold, €475,000, Wed Aug 21 2024; Unlisted, €420,000, Fri Jan 12 2024; Created, €420,000, Wed Dec 20 2023",https://mynest.ie/listing/108816/Dublin/59-collins-park-d09-k5p5-beaumont-dublin-9-d09k5p5
"24 Saint Peter's Road, Walkinstown, Walkinstown, Dublin 12, D12A0X7","€445,000",3 Bed,1 Bath,End of Terrace,SI_666,D12 A0X7,€495,Murphy Mullan (Rathgar),Adrian Murphy,"Sold, €543,000, Wed Aug 21 2024; Sale Agreed, €445,000, Mon Jul 08 2024; Created, €445,000, Thu May 09 2024",https://mynest.ie/listing/129401/Dublin/24-saint-peters-road-walkinstown-walkinstown-dublin-12-d12a0x7
"10 Moylaragh Crescent, Balbriggan, Co. Dublin, K32RW92","€225,000",3 Bed,3 Bath,Semi-D,C1,K32 RW92,€225,Conerney Estate Agents,Conerney Sales Department,"Sold, €270,000, Wed Aug 21 2024; Sale Agreed, €225,000, Fri Jun 14 2024; Created, €225,000, Mon May 20 2024",https://mynest.ie/listing/131270/Dublin/10-moylaragh-crescent-balbriggan-co-dublin-k32rw92
"4 Windermere, Gilford Road, Sandymount, Dublin 4, D04YD50","€320,000",1 Bed,1 Bath,Apartment,D1,D04 YD50,€315,Sherry FitzGerald Sandymount,Darryl McLoughlin,"Sold, €380,000, Tue Aug 20 2024; Sale Agreed, €320,000, Fri May 10 2024; Created, €320,000, Mon Feb 12 2024",https://mynest.ie/listing/115669/Dublin/4-windermere-gilford-road-sandymount-dublin-4-d04yd50
"23 The Green, Pheasant Run, Clonee, Dublin 15, D15E3W4","€405,000",3 Bed,3 Bath,Semi-D,C3,D15 E3W4,€405,French Estates,Nessa Ledwith,"Sold, €446,000, Tue Aug 20 2024; Sale Agreed, €405,000, Thu May 16 2024; Created, €405,000, Tue Apr 09 2024",https://mynest.ie/listing/124138/Dublin/23-the-green-pheasant-run-clonee-dublin-15-d15e3w4
"Millmount Terrace, Windy Arbour, Dundrum Road, Dublin 14","€870,000",3 bed,--,Houses,A2,D14 P9W9,€855,J. P. & M. Doyle - Terenure,J.P. & M Doyle Terenure,"Sold, €682,820, Tue Aug 20 2024; Unlisted, €870,000, Tue Oct 03 2023; Relisted, €870,000, Sat May 27 2023; Unlisted, €870,000, Fri May 26 2023; Created, €870,000, Wed Apr 26 2023",https://mynest.ie/listing/70812/Dublin/millmount-terrace-windy-arbour-dundrum-road-dublin-14
"21 Millmount Terrace, Dundrum, Dublin 14","€785,000",3 Bed,3 Bath,Terrace,A2,D14 P9W9,€765,Sherry FitzGerald Dundrum,Hilary Foley,"Sold, €682,820, Tue Aug 20 2024; Unlisted, €785,000, Fri Feb 02 2024; Created, €785,000, Wed Oct 18 2023",https://mynest.ie/listing/101494/Dublin/21-millmount-terrace-dundrum-dublin-14
"1 Laurel Road, Dundrum, Churchtown, Dublin 14","€750,000",4 Bed,2 Bath,Semi-D,E1,D14 DX40,€765,Beirne & Wise Estate Agents,Joe Beirne MSCSI MRICS,"Sold, €725,000, Tue Aug 20 2024; Sale Agreed, €750,000, Thu Jul 27 2023; Created, €750,000, Mon Jun 26 2023",https://mynest.ie/listing/81927/Dublin/1-laurel-road-dundrum-churchtown-dublin-14
"35 Forest Close, Kingswood Heights, Kingswood, Dublin 24, D24Y91W","€399,950",3 Bed,2 Bath,Semi-D,C2,D24 Y91W,€405,David Ross Estate Agents,David Scally,"Sold, €472,500, Mon Aug 19 2024; Unlisted, €399,950, Wed May 22 2024; Created, €399,950, Wed Feb 21 2024",https://mynest.ie/listing/117028/Dublin/35-forest-close-kingswood-heights-kingswood-dublin-24-d24y91w
"5 Ballyneety Road, Ballyfermot, Dublin 10, D10DA36","€245,000",2 Bed,2 Bath,End of Terrace,G,D10 DA36,€225,Brock DeLappe,Brock DeLappe Reception,"Sold, €306,000, Fri Aug 16 2024; Sale Agreed, €245,000, Fri Apr 26 2024; Created, €245,000, Fri Mar 29 2024",https://mynest.ie/listing/122850/Dublin/5-ballyneety-road-ballyfermot-dublin-10-d10da36
"3 Carrigmore Way, Saggart, Co. Dublin, D24HY00","€315,000",3 Bed,3 Bath,Duplex,C1,D24 HY00,€315,Team Lorraine Mulligan RE/MAX Results,Lorraine Mulligan,"Sold, €370,000, Fri Aug 16 2024; Sale Agreed, €315,000, Fri May 10 2024; Created, €315,000, Thu Apr 11 2024",https://mynest.ie/listing/124549/Dublin/3-carrigmore-way-saggart-co-dublin-d24hy00
"Apartment 35, College View, Ballymun, Dublin 11, D11AD71","€235,000",2 Bed,2 Bath,Apartment,D1,D11 AD71,€225,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €235,000, Thu Aug 15 2024; Sale Agreed, €235,000, Tue May 28 2024; Created, €235,000, Thu Apr 11 2024",https://mynest.ie/listing/124593/Dublin/apartment-35-college-view-ballymun-dublin-11-d11ad71
"32 Cromcastle Green, Kilmore West, D05 H593, Kilmore, Dublin 5, D05H593","€310,000",3 Bed,3 Bath,Semi-D,F,D05 H593,€315,Delaney Estates,Avril Ward MIPAV MMCEPI,"Sold, €341,000, Thu Aug 15 2024; Sale Agreed, €310,000, Fri Mar 15 2024; Created, €310,000, Fri Jan 26 2024",https://mynest.ie/listing/113562/Dublin/32-cromcastle-green-kilmore-west-d05-h593-kilmore-dublin-5-d05h593
"3 Victoria Road Rathgar Dublin 6, Rathgar, Dublin 6, D06DV29","€1,500,000",4 Bed,3 Bath,Terrace,C3,D06 DV29,"€2,284",Lisney Sotheby's International Realty (Ranelagh),Tracey Gilbourne,"Sold, €1,450,000, Thu Aug 15 2024; Unlisted, €1,500,000, Tue Jun 11 2024; Created, €1,500,000, Tue Apr 16 2024",https://mynest.ie/listing/125398/Dublin/3-victoria-road-rathgar-dublin-6-rathgar-dublin-6-d06dv29
"110 Chanel Road, Artane, Dublin 5, D05E7N8","€395,000",3 Bed,1 Bath,Semi-D,E1,D05 E7N8,€405,Delaney Estates,Avril Ward MIPAV MMCEPI,"Sold, €450,000, Thu Aug 15 2024; Sale Agreed, €395,000, Wed May 08 2024; Created, €395,000, Tue Apr 09 2024",https://mynest.ie/listing/124130/Dublin/110-chanel-road-artane-dublin-5-d05e7n8
"9 Maryfield Drive, Artane, Dublin 5, D05R6H9","€395,000",3 Bed,1 Bath,End of Terrace,E2,D05 R6H9,€405,DNG Fairview,Rachel Cunningham,"Sold, €472,000, Wed Aug 14 2024; Sale Agreed, €395,000, Wed Jun 19 2024; Created, €395,000, Wed Jun 05 2024",https://mynest.ie/listing/134212/Dublin/9-maryfield-drive-artane-dublin-5-d05r6h9
"46 Willow Park Grove, Finglas, Glasnevin, Dublin 11","€525,000",4 Bed,1 Bath,Semi-D,E2,D11 YY13,€495,Ray Cooke Auctioneers Finglas,Northside Sales,"Sold, €560,000, Wed Aug 14 2024; Sale Agreed, €525,000, Fri Mar 15 2024; Created, €525,000, Fri Jan 05 2024",https://mynest.ie/listing/109520/Dublin/46-willow-park-grove-finglas-glasnevin-dublin-11
"26 The Fairways, Woodbrook Glen, Bray, Co. Wicklow, A98X322","€525,000",3 Bed,2 Bath,Semi-D,C1,A98 X322,€495,HJ Byrne Estate Agents,Garrett O'Bric,"Sold, €530,000, Wed Aug 14 2024; Sale Agreed, €525,000, Wed May 01 2024; Price Rise, €525,000, Mon Apr 22 2024; Created, €495,000, Wed Apr 17 2024",https://mynest.ie/listing/125555/Dublin/26-the-fairways-woodbrook-glen-bray-co-wicklow-a98x322
"73 Hybreasal House, South Circular Road, Kilmainham, Dublin 8, D08E9F3","€225,000",1 Bed,1 Bath,Apartment,G,D08 E9F3,€225,Brock DeLappe,Brock DeLappe Reception,"Sold, €294,000, Tue Aug 13 2024; Sale Agreed, €225,000, Thu May 30 2024; Created, €225,000, Tue Apr 30 2024",https://mynest.ie/listing/127853/Dublin/73-hybreasal-house-south-circular-road-kilmainham-dublin-8-d08e9f3
"Apartment 30 Monkstown Manor, Monkstown Farm A96 PX71, Dun Laoghaire, Co. Dublin, A96PX71","€325,000",2 Bed,2 Bath,Apartment,C3,A96 PX71,€315,Mason Estates Dundrum,Ryan O'Shaughnessy,"Sold, €340,000, Tue Aug 13 2024; Sale Agreed, €325,000, Wed Apr 17 2024; Created, €325,000, Thu Mar 28 2024",https://mynest.ie/listing/122555/Dublin/apartment-30-monkstown-manor-monkstown-farm-a96-px71-dun-laoghaire-co-dublin-a96px71
"Apartment 151, Rockview, Blackglen Road, Sandyford, Dublin 18, D18A49X","€265,000",1 Bed,1 Bath,Apartment,D2,D18 A49X,€315,Mark Kelly & Associates,Belinda Kelly,"Sold, €296,000, Mon Aug 12 2024; Sale Agreed, €265,000, Thu May 16 2024; Created, €265,000, Wed Apr 10 2024",https://mynest.ie/listing/124345/Dublin/apartment-151-rockview-blackglen-road-sandyford-dublin-18-d18a49x
"Apartment 3, Huxley Court, Dublin 8","€299,950",2 Bed,2 Bath,Apartment,SI_666,D08 W718,€315,David Ross Estate Agents,Ross Forde,"Sold, €360,000, Thu Aug 08 2024; Unlisted, €299,950, Thu Feb 15 2024; Created, €299,950, Fri Sep 15 2023",https://mynest.ie/listing/95805/Dublin/apartment-3-huxley-court-dublin-8
"Apartment 3, Huxley Court, Rialto, Dublin 8, D08W718","€299,950",2 Bed,2 Bath,Apartment,C3,D08 W718,€315,David Ross Estate Agents,Ross Forde,"Sold, €360,000, Thu Aug 08 2024; Unlisted, €299,950, Tue Jul 09 2024; Created, €299,950, Tue Apr 09 2024",https://mynest.ie/listing/124173/Dublin/apartment-3-huxley-court-rialto-dublin-8-d08w718
"78 Kinvara Park, Navan Road, Navan Road (D7), Dublin 7, D07XK09","€575,000",3 Bed,1 Bath,End of Terrace,D1,D07 XK09,€585,Lloyd Daly & Associates Ltd.,Lloyd Daly & Associates - Sales,"Sold, €676,700, Wed Aug 07 2024; Sale Agreed, €575,000, Mon May 20 2024; Created, €575,000, Fri May 03 2024",https://mynest.ie/listing/128597/Dublin/78-kinvara-park-navan-road-navan-road-d7-dublin-7-d07xk09
"Apartment 39, Shelbourne Village, Dublin 4, D04C896","€395,000",2 Bed,1 Bath,Duplex,C3,D04 C896,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €443,000, Wed Aug 07 2024; Unlisted, €395,000, Thu Apr 25 2024; Created, €395,000, Wed Mar 13 2024",https://mynest.ie/listing/119742/Dublin/apartment-39-shelbourne-village-dublin-4-d04c896
"39, Shelbourne Village, Dublin 4, D04C896","€395,000",2 Bed,1 Bath,Duplex,B3,D04 C896,€405,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €443,000, Wed Aug 07 2024; Sale Agreed, €395,000, Wed Aug 07 2024; Created, €395,000, Thu Apr 25 2024",https://mynest.ie/listing/127090/Dublin/39-shelbourne-village-dublin-4-d04c896
"3 Windmill Square, Clonsilla, Dublin 15, D15PR83","€265,000",2 Bed,2 Bath,Apartment,B3,D15 PR83,€315,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €280,000, Wed Aug 07 2024; Unlisted, €265,000, Thu Apr 11 2024; Created, €265,000, Tue Feb 27 2024",https://mynest.ie/listing/117890/Dublin/3-windmill-square-clonsilla-dublin-15-d15pr83
"3 Windmill Square, Porterstown, Clonsilla, Dublin 15, D15PR83","€265,000",2 Bed,2 Bath,Apartment,B3,D15 PR83,€315,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €280,000, Wed Aug 07 2024; Sale Agreed, €265,000, Wed Aug 07 2024; Created, €265,000, Thu Apr 11 2024",https://mynest.ie/listing/124561/Dublin/3-windmill-square-porterstown-clonsilla-dublin-15-d15pr83
"22 Bracken Park Drive, Carpenterstown Road, Castleknock, Dublin 15, D15VX83","€950,000",5 Bed,3 Bath,Semi-D,A2,D15 VX83,€945,Hooke & MacDonald,Sales Office,"Sold, €955,000, Fri Aug 02 2024; Sale Agreed, €950,000, Thu Jun 06 2024; Relisted, €950,000, Tue May 21 2024; Price Rise, €950,000, Tue May 21 2024; Sale Agreed, €925,000, Tue May 14 2024; Created, €925,000, Fri Jan 26 2024",https://mynest.ie/listing/113666/Dublin/22-bracken-park-drive-carpenterstown-road-castleknock-dublin-15-d15vx83
"149 Cianlea, Swords, Co. Dublin, K67HD59","€450,000",4 Bed,3 Bath,End of Terrace,C2,K67 HD59,€495,Morton & Flanagan Ltd.,Jane Morton,"Sold, €465,000, Fri Aug 02 2024; Sale Agreed, €450,000, Wed May 22 2024; Created, €450,000, Fri Apr 19 2024",https://mynest.ie/listing/126082/Dublin/149-cianlea-swords-co-dublin-k67hd59
"Apartment 12, Maple Hall, Milltown Avenue, Mount Saint Annes, Milltown, Dublin 6, D06EP94","€405,000",1 Bed,1 Bath,Apartment,B3,D06 EP94,€405,Owen Reilly,Clodagh Murphy,"Sold, €481,150, Fri Aug 02 2024; Sale Agreed, €405,000, Fri May 10 2024; Created, €405,000, Thu Apr 25 2024",https://mynest.ie/listing/127097/Dublin/apartment-12-maple-hall-milltown-avenue-mount-saint-annes-milltown-dublin-6-d06ep94
"11 Hampton Wood Crescent, Finglas, Finglas, Dublin 11, D11V024","€259,950",2 Bed,1 Bath,Apartment,B3,D11 V024,€225,Leonard Wilson Keenan Estates & Letting Agents,Patrick Leonard,"Sold, €270,000, Fri Aug 02 2024; Unlisted, €259,950, Thu Feb 29 2024; Created, €259,950, Thu Feb 08 2024",https://mynest.ie/listing/115226/Dublin/11-hampton-wood-crescent-finglas-finglas-dublin-11-d11v024
"49 Charlestown Park, Saint Margaret`s Road, Dublin 11, D11C521","€395,000",3 Bed,3 Bath,Semi-D,C1,D11 C521,€405,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €390,000, Thu Aug 01 2024; Unlisted, €395,000, Wed Dec 06 2023; Created, €395,000, Tue Nov 14 2023",https://mynest.ie/listing/105001/Dublin/49-charlestown-park-saint-margarets-road-dublin-11-d11c521
"49 Charlestown Park, Saint Margaret's Road, Finglas, Dublin 11, D11C521","€369,950",3 Bed,3 Bath,Semi-D,C1,D11 C521,€405,Leonard Wilson Keenan Estates & Letting Agents,Richard Todd,"Sold, €390,000, Thu Aug 01 2024; Unlisted, €369,950, Fri Mar 15 2024; Created, €369,950, Wed Jan 31 2024",https://mynest.ie/listing/114230/Dublin/49-charlestown-park-saint-margarets-road-finglas-dublin-11-d11c521
"21 Riverbank, Dodder Park Road, Rathfarnham, Dublin 14, D14FP52","€265,000",1 Bed,1 Bath,Apartment,D1,D14 FP52,€315,DNG Rathfarnham,Dan Steen,"Sold, €298,000, Thu Aug 01 2024; Sale Agreed, €265,000, Thu Feb 15 2024; Created, €265,000, Fri Dec 22 2023",https://mynest.ie/listing/109007/Dublin/21-riverbank-dodder-park-road-rathfarnham-dublin-14-d14fp52
"15 Belgrave View, Belgrave Square South, Rathmines, Dublin 6, D06P9N2","€595,000",2 Bed,2 Bath,End of Terrace,D1,D06 P9N2,€585,Mullery O'Gara Estate Agents Ranelagh,Deirdre O'Gara,"Sold, €720,000, Thu Aug 01 2024; Unlisted, €595,000, Mon Apr 29 2024; Created, €595,000, Tue Apr 16 2024",https://mynest.ie/listing/125349/Dublin/15-belgrave-view-belgrave-square-south-rathmines-dublin-6-d06p9n2
"Ruane, Newtownpark Avenue, Blackrock, Co. Dublin, A94D6D2","€1,495,000",5 Bed,2 Bath,Detached,E1,A94 D6D2,"€2,284",Beirne & Wise Estate Agents,Wade Wise ASCSI,"Sold, €1,600,000, Wed Jul 31 2024; Sale Agreed, €1,495,000, Wed Jun 05 2024; Created, €1,495,000, Wed Apr 24 2024",https://mynest.ie/listing/126782/Dublin/ruane-newtownpark-avenue-blackrock-co-dublin-a94d6d2
"5 Millers Avenue, Millers Glen, Swords, Co. Dublin, K67R9W0","€495,000",3 Bed,3 Bath,End of Terrace,A3,K67 R9W0,€495,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €510,000, Wed Jul 31 2024; Sale Agreed, €495,000, Fri Apr 26 2024; Created, €495,000, Fri Mar 29 2024",https://mynest.ie/listing/122863/Dublin/5-millers-avenue-millers-glen-swords-co-dublin-k67r9w0
"Penthouse 5, Penthouse 5, House 3, Linden Square, Blackrock, Co. Dublin, A94VK88","€695,000",3 Bed,3 Bath,Apartment,C2,A94 VK88,€675,DNG Rock Road,Anne-Marie McCabe,"Sold, €735,000, Tue Jul 30 2024; Sale Agreed, €695,000, Fri Jun 14 2024; Created, €695,000, Thu Apr 25 2024",https://mynest.ie/listing/127057/Dublin/penthouse-5-penthouse-5-house-3-linden-square-blackrock-co-dublin-a94vk88
"75 Celtic Park Avenue, D09R295, Whitehall, Dublin 9, D09R295","€420,000",3 Bed,2 Bath,Terrace,E2,D09 R295,€405,Delaney Estates,Avril Ward MIPAV MMCEPI,"Sold, €446,000, Tue Jul 30 2024; Sale Agreed, €420,000, Fri May 31 2024; Created, €420,000, Sun May 05 2024",https://mynest.ie/listing/128871/Dublin/75-celtic-park-avenue-d09r295-whitehall-dublin-9-d09r295
"65 Ludford Drive, Ballinteer, Ballinteer, Dublin 16","€675,000",4 Bed,1 Bath,Semi-D,D2,D16 PH96,€675,Vincent Finnegan,Robert Finnegan,"Sold, €755,000, Tue Jul 30 2024; Sale Agreed, €675,000, Wed Apr 05 2023; Created, €675,000, Thu Mar 02 2023",https://mynest.ie/listing/61627/Dublin/65-ludford-drive-ballinteer-ballinteer-dublin-16
"65 Ludford Drive, Ballinteer, Dublin 16, D16PH96","€675,000",3 Bed,1 Bath,Semi-D,D2,D16 PH96,€675,DNG Stillorgan,William Bradshaw,"Sold, €755,000, Tue Jul 30 2024; Sale Agreed, €675,000, Mon May 27 2024; Created, €675,000, Fri May 03 2024",https://mynest.ie/listing/128573/Dublin/65-ludford-drive-ballinteer-dublin-16-d16ph96
"5 Mount Symon Avenue, Clonsilla, Dublin 15","€455,000",4 Bed,3 Bath,Semi-D,C2,D15 N6C3,€495,Flynn Estate Agents,Flynn and Associates Castleknock,"Sold, €475,000, Tue Jul 30 2024; Sale Agreed, €455,000, Mon Jun 17 2024; Relisted, €455,000, Fri May 10 2024; Price Rise, €455,000, Fri May 10 2024; Sale Agreed, €445,000, Wed Jan 24 2024; Created, €445,000, Thu Dec 14 2023",https://mynest.ie/listing/108211/Dublin/5-mount-symon-avenue-clonsilla-dublin-15
"Apt. 4, Block 14, Gallery Quay, Grand Canal Dock, Dublin 2, D02ET02","€560,000",3 Bed,2 Bath,Apartment,B3,D02 ET02,€585,Lansdowne Partnership Estate Agents,Gemma Farrelly,"Sold, €570,000, Tue Jul 30 2024; Sale Agreed, €560,000, Tue Apr 16 2024; Created, €560,000, Wed Mar 06 2024",https://mynest.ie/listing/119164/Dublin/apt-4-block-14-gallery-quay-grand-canal-dock-dublin-2-d02et02
"225 Ardilaun, Portmarnock, Co. Dublin, D13VX37","€645,000",5 Bed,2 Bath,Semi-D,E2,D13 VX37,€675,Noel Kelly Auctioneers LTD,Darren Kelly,"Sold, €632,000, Tue Jul 30 2024; Sale Agreed, €645,000, Mon Apr 29 2024; Created, €645,000, Tue Feb 20 2024",https://mynest.ie/listing/116802/Dublin/225-ardilaun-portmarnock-co-dublin-d13vx37
"11 Valley Park Road, Finglas, Dublin 11","€295,000",3 Bed,2 Bath,End of Terrace,D1,D11 X7Y0,€315,DNG Phibsboro,Isabel O'Neill,"Sold, €381,000, Mon Jul 29 2024; Sale Agreed, €295,000, Fri Jun 09 2023; Created, €295,000, Fri May 19 2023",https://mynest.ie/listing/74976/Dublin/11-valley-park-road-finglas-dublin-11
"11 Valley Park Road, Finglas, Dublin 11, D11X7Y0","€295,000",3 Bed,2 Bath,End of Terrace,D1,D11 X7Y0,€315,DNG Phibsboro,Isabel O'Neill,"Sold, €381,000, Mon Jul 29 2024; Sale Agreed, €295,000, Fri Mar 15 2024; Created, €295,000, Wed Feb 28 2024",https://mynest.ie/listing/118177/Dublin/11-valley-park-road-finglas-dublin-11-d11x7y0
"25 Waterside Park, Swords Road, Malahide, Co. Dublin, K36H303","€495,000",3 Bed,3 Bath,Terrace,B2,K36 H303,€495,"Brophy Estates, Auctioneers and Estate Agents",John Brophy Assoc. SCSI RICS,"Sold, €505,000, Thu Jul 25 2024; Sale Agreed, €495,000, Mon May 13 2024; Created, €495,000, Wed Apr 10 2024",https://mynest.ie/listing/124353/Dublin/25-waterside-park-swords-road-malahide-co-dublin-k36h303
"47 St Alban's Road, South Circular Road, Dublin 8, D08F6C0","€545,000",1 Bed,1 Bath,Terrace,G,D08 F6C0,€585,Sherry FitzGerald Rathmines,Barry Ensor,"Sold, €560,000, Tue Jul 23 2024; Sale Agreed, €545,000, Thu May 02 2024; Created, €545,000, Fri Mar 22 2024",https://mynest.ie/listing/121650/Dublin/47-st-albans-road-south-circular-road-dublin-8-d08f6c0
"Apartment 9, Chestnut House, Grace Park Court, Beaumont, Dublin 9, D09KT67","€250,000",2 Bed,1 Bath,Apartment,D2,D09 KT67,€225,Property Partners Kavanagh / Dublinlets.ie,Victor Duggan,"Sold, €283,000, Fri Sep 06 2024; Sale Agreed, €250,000, Mon Jul 08 2024; Created, €250,000, Tue May 07 2024",https://mynest.ie/listing/128945/Dublin/apartment-9-chestnut-house-grace-park-court-beaumont-dublin-9-d09kt67
"59 Sanderling, Barnageeragh Cove, Skerries, Co. Dublin, K34R520","€495,000",3 Bed,3 Bath,Semi-D,A3,K34 R520,€495,Halligan O’Connor,Ross Halligan,"Sold, €580,000, Fri Sep 06 2024; Sale Agreed, €495,000, Mon Jun 24 2024; Created, €495,000, Wed May 22 2024",https://mynest.ie/listing/131798/Dublin/59-sanderling-barnageeragh-cove-skerries-co-dublin-k34r520
"29 Longdale Terrace, Santry, Dublin 9, D09NX04","€345,000",3 Bed,3 Bath,Terrace,B3,D09 NX04,€315,DNG Phibsboro,Harry Angel,"Sold, €432,000, Fri Sep 06 2024; Sale Agreed, €345,000, Fri May 24 2024; Created, €345,000, Fri Apr 26 2024",https://mynest.ie/listing/127402/Dublin/29-longdale-terrace-santry-dublin-9-d09nx04
"2 Carrick Court Close, Portmarnock, Co. Dublin, D13NYH3","€890,000",4 Bed,3 Bath,Detached,A3,D13 NYH3,€945,Corry Estates,Andrew Corry - BScHons MRICS MSCSI,"Sold, €1,017,500, Fri Sep 06 2024; Sale Agreed, €890,000, Fri Apr 19 2024; Created, €890,000, Fri Feb 16 2024",https://mynest.ie/listing/116436/Dublin/2-carrick-court-close-portmarnock-co-dublin-d13nyh3
"16 Willbrook Road, Rathfarnham, Dublin 14, D14V258","€895,000",3 Bed,3 Bath,Semi-D,D2,D14 V258,€945,Sherry FitzGerald Templeogue,Carole Ross,"Sold, €917,500, Fri Sep 06 2024; Unlisted, €895,000, Fri Mar 15 2024; Relisted, €895,000, Tue Feb 20 2024; Sale Agreed, €895,000, Tue Jan 30 2024; Created, €895,000, Fri Nov 24 2023",https://mynest.ie/listing/106495/Dublin/16-willbrook-road-rathfarnham-dublin-14-d14v258
"147 Grange Lodge Avenue, Clongriffin, Clongriffin, Dublin 13, D13R578","€395,000",3 Bed,3 Bath,Semi-D,B3,D13 R578,€405,Smith & Butler Estates,Danny Butler,"Sold, €481,000, Fri Sep 06 2024; Sale Agreed, €395,000, Thu Apr 18 2024; Created, €395,000, Thu Jan 25 2024",https://mynest.ie/listing/113409/Dublin/147-grange-lodge-avenue-clongriffin-clongriffin-dublin-13-d13r578
"14 Heyward Mews, Roganstown Golf and Country Club, Roganstown, Swords, Co. Dublin, K67PY80","€325,000",3 Bed,3 Bath,End of Terrace,C1,K67 PY80,€315,HWP Residential and Commercial Property,Daniel Kelly (Residential Sales),"Sold, €345,000, Fri Sep 06 2024; Sale Agreed, €325,000, Mon Sep 09 2024; Created, €325,000, Fri May 24 2024",https://mynest.ie/listing/132275/Dublin/14-heyward-mews-roganstown-golf-and-country-club-roganstown-swords-co-dublin-k67py80
